Brand,Price,Rating,Rating_Count,Product_Title,Product_URL,Product Title,Rank
dhvaj,7999,0.0,0,dhvaj smart door lock with 5-way unlocking | fingerprint | pincode| mobile app| mechanical key | otp access |stainless steel mortise with 5 bolts | trust of hero group | - silver,https://amazon.in/DHVAJ-Unlocking-Fingerprint-Mechanical-Stainless/dp/B0B5NDL7ZL/ref=sr_1_163?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-163,dhvaj smart door lock with 5-way unlocking | fingerprint | pincode| mobile app| mechanical key | otp access |stainless steel mortise with 5 bolts | trust of hero group | - silver,155.0
alcott,2499,0.0,15,"alcott® zinc fingerprint drawer lock, smart biometric cabinet lock, safety electric fingerprint lock, drawer wardrobe lock, furniture privacy lock (upto 20 fingerprints can be stored) 1 warranty",https://amazon.in/Fingerprint-Biometric-Electric-Furniture-Fingerprints/dp/B0D9BQWCZB/ref=sr_1_164?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-164,"alcott® zinc fingerprint drawer lock, smart biometric cabinet lock, safety electric fingerprint lock, drawer wardrobe lock, furniture privacy lock (upto 20 fingerprints can be stored) 1 warranty",156.0
godrej locking solutions and systems,13500,0.0,593,godrej smart lock i catus connect i digital lock for wooden door | 5 in 1 access i wifi i fingerprint i rfid card i pin access i mechanical key i 3 strong locking dead bolts i champagne gold,https://amazon.in/sspa/click?ie=UTF8&spc=MToyNzAxNDM3NDI2MDc3MTU1OjE3MzAwOTQwMDg6c3BfbXRmOjMwMDM1OTE4NTEzNjczMjo6MDo6&url=%2FGodrej-Fingerprint-Mechanical-Locking-Champagne%2Fdp%2FB0CWRYNDDS%2Fref%3Dsr_1_165_sspa%3Fcrid%3D3MNJ4J5A0A3FY%26dib%3DeyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1730094008%26sprefix%3Dsmart%2Block%252Caps%252C209%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,godrej smart lock i catus connect i digital lock for wooden door | 5 in 1 access i wifi i fingerprint i rfid card i pin access i mechanical key i 3 strong locking dead bolts i champagne gold,157.0
honexa,7999,0.0,0,honexa smart door lock with 5-way unlocking | fingerprint | pincode | mobile app| mechanical key | otp access |stainless steel mortise with 5 bolts | trust of hero group | - silver,https://amazon.in/Honexa-Unlocking-Fingerprint-Mechanical-Stainless/dp/B0B2WLDSY5/ref=sr_1_169?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-169,honexa smart door lock with 5-way unlocking | fingerprint | pincode | mobile app| mechanical key | otp access |stainless steel mortise with 5 bolts | trust of hero group | - silver,159.0
ivelect,3236,0.0,0,ivelect biometric fingerprint smart lock security usb rechargeable cabinet lock,https://amazon.in/IVELECT-Biometric-Fingerprint-Security-Rechargeable/dp/B0BN94CGBB/ref=sr_1_170?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-170,ivelect biometric fingerprint smart lock security usb rechargeable cabinet lock,160.0
excluzo,4200,0.0,0,excluzo drawer lock with fingerprint 20 shockproof smart electronic cabinet lock with fingerprint for cabinet shelves,https://amazon.in/EXCLUZO-Fingerprint-Shockproof-Electronic-Cabinet/dp/B0CB6JZ3ML/ref=sr_1_171?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-171,excluzo drawer lock with fingerprint 20 shockproof smart electronic cabinet lock with fingerprint for cabinet shelves,161.0
escozor,1349,4.0,22,"escozor® abs smart digital lock keypad based password for cabinet or drawer smart furniture lock for home & office use (black, polished finish)",https://amazon.in/Escozor%C2%AE-Password-Digital-Furniture-Warranty/dp/B093FKDJSP/ref=sr_1_172?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-172,"escozor® abs smart digital lock keypad based password for cabinet or drawer smart furniture lock for home & office use (black, polished finish)",162.0
golens,3499,0.0,4,golens x61 smart cabinet password lock independent & open dual working modes 3 color indicator emergency power supply password protection password cabinet locks for home drawer locker,https://amazon.in/Golens-X61-Independent-Indicator-Protection/dp/B0C3K6CTKY/ref=sr_1_173?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-173,golens x61 smart cabinet password lock independent & open dual working modes 3 color indicator emergency power supply password protection password cabinet locks for home drawer locker,163.0
popley,699,0.0,1,popley fingerprint cabinet lock smart fingerprint drawer lock perforation free usb rechargeable fingerprint lock for home office fingerprint cabinet lock,https://amazon.in/POPLEY-Fingerprint-Cabinet-Perforation-Rechargeable/dp/B0DHS5JM3X/ref=sr_1_174?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-174,popley fingerprint cabinet lock smart fingerprint drawer lock perforation free usb rechargeable fingerprint lock for home office fingerprint cabinet lock,164.0
a2z smart locks,13999,0.0,4,"a2z smart locks-b pro smart lock. smart lock with face id,fingerprint, password, rfid card, key, and app access, automatic locking",https://amazon.in/A2Z-SMART-Fingerprint-Password-Automatic/dp/B0DC4HVWDK/ref=sr_1_175?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-175,"a2z smart locks-b pro smart lock. smart lock with face id,fingerprint, password, rfid card, key, and app access, automatic locking",165.0
excluzo,4200,0.0,0,"excluzo drawer fingerprint lock, smart electronic lock, 0.3 seconds response time per cabinet",https://amazon.in/EXCLUZO-Fingerprint-Electronic-Seconds-Response/dp/B0CB68BNHT/ref=sr_1_176?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-176,"excluzo drawer fingerprint lock, smart electronic lock, 0.3 seconds response time per cabinet",166.0
tuchware,7049,0.0,1,tuchware xs-3500-db-auto dead bolt-wifi-tuya | the ultimate remote control biometric fingerprint digital smart password code deadbolt door lock,https://amazon.in/XS-3500-DB-Auto-Dead-Bolt-WiFi-Tuya-Biometric-Fingerprint/dp/B0CJXZ3FCF/ref=sr_1_178?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-178,tuchware xs-3500-db-auto dead bolt-wifi-tuya | the ultimate remote control biometric fingerprint digital smart password code deadbolt door lock,168.0
godrej locking solutions and systems,20499,0.0,19,"godrej locking solutions and systems advantis 5259 abs plastic digital door lock (black, 15-pieces)",https://amazon.in/Godrej-Locks-Advantis-5259-15-Pieces/dp/B079KFN5FS/ref=sr_1_179?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-179,"godrej locking solutions and systems advantis 5259 abs plastic digital door lock (black, 15-pieces)",169.0
olumat,24135,0.0,24,smart lock with handle: wi-fi keyless entry door lock - smart locks for front door - biometric fingerprint door lock - smart door lock with keypad - garage door with app control - auto lock (black),https://amazon.in/Smart-Lock-Handle-Biometric-Fingerprint/dp/B0D12D75LH/ref=sr_1_180?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-180,smart lock with handle: wi-fi keyless entry door lock - smart locks for front door - biometric fingerprint door lock - smart door lock with keypad - garage door with app control - auto lock (black),170.0
aqara,59999,0.0,4,aqara smart door lock d100 zigbee,https://amazon.in/Aqara-Smart-Door-Lock-Zigbee/dp/B0B77VRYMK/ref=sr_1_181?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-181,aqara smart door lock d100 zigbee,171.0
docoss,387,0.0,254,"docoss-116 metal tsa locks for luggage, number lock for bag 4 digit small locks for luggage tsa lock combination password locks for travel (silver)",https://amazon.in/TSA-Locks-Luggage-Number-Lock/dp/B0CHK3KFSD/ref=sr_1_182?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-182,"docoss-116 metal tsa locks for luggage, number lock for bag 4 digit small locks for luggage tsa lock combination password locks for travel (silver)",172.0
dorset,17145,3.8,1,"dorset dg202 digital wifi door lock with fingerprint, rfid, pin, mobile app & key access|2 years warranty | door thickness - 35-90 mm [dg202 msn]",https://amazon.in/Dorset-DG202-Fingerprint-Warranty-Thickness/dp/B0CKFDX1XD/ref=sr_1_183?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-183,"dorset dg202 digital wifi door lock with fingerprint, rfid, pin, mobile app & key access|2 years warranty | door thickness - 35-90 mm [dg202 msn]",173.0
plantex,1699,4.3,152,"plantex heavy-duty door lock set - main door lock handle set/ 6-lever lock mechanism with 3 years of warranty/mortise lock with 3 keys, brass lock body & cylinder (8110 - brass antique)",https://amazon.in/Plantex-Heavy-Duty-Door-Lock-Set/dp/B0CWNZR28C/ref=sr_1_184?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-184,"plantex heavy-duty door lock set - main door lock handle set/ 6-lever lock mechanism with 3 years of warranty/mortise lock with 3 keys, brass lock body & cylinder (8110 - brass antique)",174.0
golens,7899,0.0,2,"golens x91 wi-fi smart door lock, digital door lock, smart door knob remote control with smart life app fingerprint, pin, card, manual key access min 30-50mm doors 2 year warrnaty (silver)",https://amazon.in/Golens-X91-Digital-Fingerprint-Warrnaty/dp/B0CJY3F1FZ/ref=sr_1_185?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-185,"golens x91 wi-fi smart door lock, digital door lock, smart door knob remote control with smart life app fingerprint, pin, card, manual key access min 30-50mm doors 2 year warrnaty (silver)",175.0
philips,20505,0.0,35,"philips wi-fi smart lock, turn your existing deadbolt into a smart door lock, built-in wifi, app remote control, keyless entry door lock, auto-lock, lock status logging, multiple alarm, matte black",https://amazon.in/Philips-Existing-Deadbolt-Auto-Lock-Multiple/dp/B0D2VP3TYX/ref=sr_1_186?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-186,"philips wi-fi smart lock, turn your existing deadbolt into a smart door lock, built-in wifi, app remote control, keyless entry door lock, auto-lock, lock status logging, multiple alarm, matte black",176.0
a2z smart locks,4999,0.0,4,"a2z smart locks- series 2 smart lock, password, card, fingerprint, mechanical key options",https://amazon.in/A2Z-SMART-Password-Fingerprint-Mechanical/dp/B0DC4C9QDX/ref=sr_1_187?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-187,"a2z smart locks- series 2 smart lock, password, card, fingerprint, mechanical key options",177.0
oldarc,2270,0.0,0,oldarc smart electric bolt lock | 5 wire autolock deadbolt with time delay & door lock status feedback | 12vdc fail safe drop bolt lock for metal wooden door electronic lock for essl access controller,https://amazon.in/OldArc-Electric-Hollow-Wooden-Metal/dp/B0BX6YFM7M/ref=sr_1_188?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-188,oldarc smart electric bolt lock | 5 wire autolock deadbolt with time delay & door lock status feedback | 12vdc fail safe drop bolt lock for metal wooden door electronic lock for essl access controller,178.0
